time_s,s_analytical_mm,s_numerical_mm,v_analytical_mm_s,v_numerical_mm_s,G_L_analytical_K_mm,G_L_numerical_K_mm,G_S_numerical_K_mm,G_L_from_Stefan_balance_K_mm,h_bar_W_m2K,h_i_W_m2K,liquid_model,T_analytical_3mm_C,T_analytical_10mm_C,T_analytical_15mm_C,T_analytical_30mm_C,T_analytical_50mm_C,T_analytical_90mm_C,T_numerical_3mm_C,T_numerical_10mm_C,T_numerical_15mm_C,T_numerical_30mm_C,T_numerical_50mm_C,T_numerical_90mm_C
181.000026,131.79582971,131.85435072,0.45291328,0.44834684,0.45276900,0.49846054,2.33953265,0.48203172,4264.000000,inf,conduction,238.721043,266.646506,286.352340,344.097278,417.360209,548.374491,237.794721,265.607686,285.240497,342.807803,415.944284,547.137946
181.249733,131.90888980,131.97451869,0.45262598,0.45066256,0.45250077,0.67126375,1.93200730,-0.49764049,4264.000000,inf,conduction,238.596021,266.505544,286.200427,343.914958,417.143876,548.115849,237.671538,265.468779,285.090771,342.627949,415.730488,546.881058
181.500010,132.02213551,132.07270685,0.45233858,0.45136799,0.45223243,0.37510715,3.52957190,3.23385644,4264.000000,inf,conduction,238.470937,266.364513,286.048437,343.732540,416.927413,547.856998,237.548293,265.329801,284.940967,342.447998,415.516561,546.623791
181.749718,132.13505222,132.18410854,0.45205239,0.44934153,0.45196521,0.39458182,3.04163892,2.11434372,4264.000000,inf,conduction,238.346359,266.224052,285.897062,343.550852,416.711803,547.599114,237.425545,265.191383,284.791767,342.268766,415.303477,546.367277
181.999994,132.24815451,132.30073912,0.45176609,0.44684981,0.45169788,0.45304973,2.53861030,0.96467970,4264.000000,inf,conduction,238.221719,266.083521,285.745609,343.369067,416.496061,547.341021,237.302734,265.052895,284.642489,342.089435,415.090261,546.110642
182.250271,132.36118522,132.41997314,0.45148034,0.44858362,0.45143106,0.57422929,2.10201201,-0.07656064,4264.000000,inf,conduction,238.097302,265.943239,285.594424,343.187596,416.280680,547.083306,237.180140,264.914650,284.493473,341.910413,414.877400,545.854629
182.499979,132.47388783,132.52581158,0.45119579,0.44954957,0.45116535,0.38359565,3.52921876,3.25328474,4264.000000,inf,conduction,237.973387,265.803523,285.443848,343.006852,416.066146,546.826552,237.058040,264.776961,284.345055,341.732105,414.665375,545.599563
182.750255,132.58677594,132.63223702,0.45091113,0.44863713,0.45089953,0.37993253,3.27240611,2.66233721,4264.000000,inf,conduction,237.849410,265.663737,285.293195,342.826009,415.851481,546.569590,236.935878,264.639201,284.196560,341.553699,414.453219,545.344069
182.999963,132.69933655,132.74648891,0.45062766,0.44541603,0.45063481,0.41934226,2.75568108,1.48873895,4264.000000,inf,conduction,237.725933,265.524514,285.143149,342.645888,415.637659,546.313585,236.814207,264.501995,284.048660,341.376003,414.241895,545.089446
183.250240,132.81208260,132.86433220,0.45034408,0.44565211,0.45036999,0.50546265,2.28960429,0.39518237,4264.000000,inf,conduction,237.602394,265.385220,284.993025,342.465668,415.423706,546.057372,236.692473,264.364717,283.900682,341.198207,414.030440,544.834813
183.499947,132.92450175,132.98394352,0.45006169,0.44816326,0.45010626,0.68809375,1.89193497,-0.56359708,4264.000000,inf,conduction,237.479354,265.246487,284.843505,342.286168,415.210592,545.802113,236.571228,264.227990,283.753298,341.021119,413.819813,544.581272
183.750224,133.03710629,133.08050388,0.44977919,0.44900204,0.44984243,0.37299463,3.48325552,3.15179925,4264.000000,inf,conduction,237.356251,265.107683,284.693906,342.106568,414.997347,545.546645,236.449920,264.091190,283.605834,340.843932,413.609055,544.327392
183.999932,133.14938451,133.19179536,0.44949787,0.44678951,0.44957969,0.39494035,2.98943294,2.02057358,4264.000000,inf,conduction,237.233643,264.969437,284.544909,341.927684,414.784938,545.292128,236.329099,263.954940,283.458962,340.667448,413.399123,544.074277
184.250208,133.26184808,133.30797087,0.44921644,0.44465963,0.44931684,0.45563844,2.49553166,0.88824315,4264.000000,inf,conduction,237.110973,264.831120,284.395833,341.748701,414.572397,545.037402,236.208214,263.818617,283.312010,340.490865,413.189058,543.821011
184.499916,133.37398591,133.42636501,0.44893618,0.44606763,0.44905507,0.58034982,2.06871633,-0.12646950,4264.000000,inf,conduction,236.988796,264.693358,284.247356,341.570430,414.360688,544.783623,236.087814,263.682840,283.165646,340.314983,412.979815,543.568893
184.750193,133.48630903,133.53067738,0.44865581,0.44723091,0.44879320,0.37892814,3.53622465,3.29551007,4264.000000,inf,conduction,236.866556,264.555525,284.098800,341.392060,414.148847,544.529636,235.967351,263.546991,283.019203,340.139001,412.770439,543.316579
184.999900,133.59830700,133.63697975,0.44837661,0.44598507,0.44853241,0.37870461,3.23245511,2.59836612,4264.000000,inf,conduction,236.744808,264.418245,283.950840,341.214399,413.937835,544.276592,235.847370,263.411685,282.873345,339.963716,412.561882,543.065027
185.250177,133.71049021,133.75102780,0.44809730,0.44252862,0.44827151,0.41929415,2.72072931,1.43909093,4264.000000,inf,conduction,236.622996,264.280892,283.802800,341.036637,413.726691,544.023339,235.727324,263.276306,282.727408,339.788331,412.353192,542.813179
185.499885,133.82234885,133.86801764,0.44781915,0.44297399,0.44801168,0.50638517,2.26323973,0.36330279,4264.000000,inf,conduction,236.501673,264.144090,283.655354,340.859582,413.516372,543.771027,235.607760,263.141469,282.582053,339.613641,412.145318,542.562417
185.750161,133.93439266,133.98726006,0.44754089,0.44559733,0.44775174,0.69183675,1.87102486,-0.58395937,4264.000000,inf,conduction,236.380286,264.007216,283.507828,340.682426,413.305919,543.518506,235.488130,263.006558,282.436618,339.438850,411.937310,542.311583
185.999869,134.04611249,134.08265938,0.44726378,0.44658810,0.44749288,0.37092064,3.45627339,3.11553157,4264.000000,inf,conduction,236.259386,263.870890,283.360892,340.505974,413.096289,543.266922,235.368980,262.872186,282.291763,339.264751,411.730113,542.061592
186.250146,134.15801744,134.19371218,0.44698657,0.44430921,0.44723390,0.39337814,2.96396276,1.98858400,4264.000000,inf,conduction,236.138422,263.734491,283.213876,340.329420,412.886526,543.015128,235.249764,262.737740,282.146828,339.090551,411.522783,541.811234
186.499854,134.26959898,134.30900793,0.44671050,0.44199617,0.44697599,0.45383671,2.47728380,0.87519869,4264.000000,inf,conduction,236.017943,263.598638,283.067449,340.153567,412.677581,542.764269,235.131025,262.603831,282.002470,338.917040,411.316261,541.561826
186.750130,134.38136559,134.42700683,0.44643432,0.44352274,0.44671796,0.57807534,2.05476237,-0.13078404,4264.000000,inf,conduction,235.897400,263.462712,282.920941,339.977612,412.468502,542.513200,235.012220,262.469848,281.858032,338.743426,411.109606,541.312382
186.999838,134.49280936,134.53045716,0.44615928,0.44489237,0.44646100,0.37683778,3.51672869,3.27592503,4264.000000,inf,conduction,235.777339,263.327329,282.775018,339.802354,412.260239,542.263062,234.893890,262.336398,281.714168,338.570499,410.903755,541.063901
187.250114,134.60443813,134.63637535,0.44588413,0.44354001,0.44620392,0.37643695,3.21724894,2.59000857,4264.000000,inf,conduction,235.657213,263.191872,282.629014,339.626995,412.051841,542.012714,234.775495,262.202875,281.570224,338.397470,410.697770,540.815073
187.499822,134.71574464,134.74948763,0.44561011,0.44000805,0.44594789,0.41615241,2.71186885,1.44642758,4264.000000,inf,conduction,235.537568,263.056957,282.483594,339.452330,411.844256,541.763294,234.657571,262.069883,281.426852,338.225123,410.492586,540.567072
187.750099,134.82723611,134.86604193,0.44533598,0.44040971,0.44569176,0.50155541,2.25740787,0.37821520,4264.000000,inf,conduction,235.417857,262.921968,282.338092,339.277562,411.636536,541.513664,234.539582,261.936817,281.283399,338.052674,410.287269,540.318966
187.999807,134.93840587,134.98429846,0.44506299,0.44301617,0.44543667,0.68127916,1.86920440,-0.55946957,4264.000000,inf,conduction,235.298625,262.787517,282.193170,339.103486,411.429624,541.264959,234.422063,261.804280,281.140515,337.880906,410.082749,540.071911
188.250083,135.04976052,135.07971146,0.44478988,0.44414656,0.44518147,0.36873246,3.44815478,3.12372431,4264.000000,inf,conduction,235.179328,262.652992,282.048167,338.929307,411.222578,541.016043,234.304478,261.671668,280.997550,337.709034,409.878094,539.824600
188.499791,135.16079405,135.18969006,0.44451789,0.44191020,0.44492731,0.38977970,2.96546267,2.01881668,4264.000000,inf,conduction,235.060507,262.519004,281.903742,338.755816,411.016337,540.768049,234.187360,261.539583,280.855153,337.537840,409.674234,539.578066
188.750068,135.27201240,135.30448256,0.44424579,0.43927501,0.44467304,0.44807979,2.48088490,0.91393792,4264.000000,inf,conduction,234.941620,262.384940,281.759235,338.582223,410.809961,540.519844,234.070177,261.407423,280.712673,337.366542,409.470240,539.331311
188.999775,135.38291019,135.42146083,0.44397481,0.44083361,0.44441980,0.56680931,2.06121384,-0.08572992,4264.000000,inf,conduction,234.823208,262.251411,281.615302,338.409315,410.604387,540.272558,233.953460,261.275788,280.570758,337.195919,409.267036,539.085605
189.250052,135.49399275,135.52567402,0.44370372,0.44261175,0.44416645,0.37705469,3.47326154,3.19958650,4264.000000,inf,conduction,234.704730,262.117807,281.471289,338.236303,410.398677,540.025061,233.836676,261.144077,280.428762,337.025192,409.063698,538.839752
189.499760,135.60475530,135.63001911,0.44343374,0.44136367,0.44391414,0.37309428,3.22822667,2.63994542,4264.000000,inf,conduction,234.586723,261.984734,281.327847,338.063974,410.193766,539.778479,233.720356,261.012889,280.287327,336.855137,408.861148,538.594709
189.750036,135.71570257,135.74249927,0.44316364,0.43783446,0.44366170,0.41035747,2.72616279,1.50409586,4264.000000,inf,conduction,234.468651,261.851587,281.184323,337.891541,409.988719,539.531687,233.603969,260.881625,280.145810,336.684978,408.658462,538.349358
189.999744,135.82633038,135.85797685,0.44289465,0.43796589,0.44341030,0.49085394,2.27349091,0.44308120,4264.000000,inf,conduction,234.351048,261.718968,281.041369,337.719787,409.784467,539.285806,233.488044,260.750881,280.004853,336.515487,408.456561,538.104970
190.250021,135.93714286,135.97571249,0.44262555,0.44049164,0.44315878,0.65897168,1.88441332,-0.49575054,4264.000000,inf,conduction,234.233379,261.586274,280.898333,337.547930,409.580080,539.039716,233.372052,260.620061,279.863814,336.345893,408.254524,537.860497
190.499728,136.04763643,136.07131552,0.44235755,0.44184355,0.44290829,0.36662490,3.45779449,3.17194020,4264.000000,inf,conduction,234.116178,261.454107,280.755864,337.376749,409.376484,538.794533,233.256520,260.489759,279.723332,336.176964,408.053269,537.616918
190.750005,136.15831460,136.18036275,0.44208943,0.43917371,0.44265767,0.38455973,2.99091341,2.10886931,4264.000000,inf,conduction,233.998910,261.321865,280.613312,337.205464,409.172752,538.549140,233.140920,260.359380,279.582767,336.007930,407.851878,537.373018
191.000282,136.26892573,136.29424163,0.44182180,0.43642921,0.44240751,0.43863182,2.50701222,1.00679172,4264.000000,inf,conduction,233.881843,261.189847,280.471002,337.034464,408.969347,538.304096,233.025517,260.229222,279.442438,335.839176,407.650808,537.129420
191.249989,136.37921878,136.41037958,0.44155527,0.43800316,0.44215837,0.54850611,2.08606114,0.00395683,4264.000000,inf,conduction,233.765240,261.058352,280.329256,336.864136,408.766729,538.059954,232.910570,260.099579,279.302663,335.671084,407.450516,536.886819
191.500266,136.48969635,136.51650902,0.44128862,0.44052022,0.44190910,0.38206208,3.35674360,2.95015467,4264.000000,inf,conduction,233.648570,260.926782,280.187426,336.693704,408.563975,537.815603,232.795555,259.969858,279.162805,335.502887,407.250087,536.644090
191.749974,136.59985638,136.61856110,0.44102306,0.43950792,0.44166085,0.36908760,3.26152146,2.73854789,4264.000000,inf,conduction,233.532363,260.795733,280.046157,336.523941,408.362004,537.572152,232.680995,259.840650,279.023498,335.335349,407.050432,536.402197
192.000250,136.71020087,136.72992513,0.44075738,0.43605492,0.44141248,0.40223012,2.76444809,1.61353050,4264.000000,inf,conduction,233.416088,260.664607,279.904806,336.354072,408.159897,537.328490,232.566368,259.711365,278.884108,335.167705,406.850640,536.159996
192.249958,136.82022837,136.84447557,0.44049279,0.43561864,0.44116511,0.47576912,2.30953064,0.55358333,4264.000000,inf,conduction,233.300275,260.534000,279.764012,336.184871,407.958570,537.085726,232.452193,259.582590,278.745267,335.000717,406.651619,535.918701
192.500235,136.93044027,136.96134719,0.44022808,0.43792123,0.44091763,0.62704651,1.91747586,-0.38973127,4264.000000,inf,conduction,233.184393,260.403317,279.623136,336.015563,407.757106,536.842751,232.337951,259.453738,278.606341,334.833624,406.452461,535.677305
192.749942,137.04033571,137.05819492,0.43996444,0.43951687,0.44067115,0.36523084,3.47461507,3.23722770,4264.000000,inf,conduction,233.068971,260.273150,279.482815,335.846920,407.556420,536.600670,232.224159,259.325394,278.467963,334.667184,406.254070,535.436824
193.000219,137.15041549,137.16562066,0.43970069,0.43748082,0.44042455,0.37809164,3.04084806,2.24460593,4264.000000,inf,conduction,232.953481,260.142906,279.342411,335.678171,407.355596,536.358379,232.110299,259.196972,278.329500,334.500638,406.055542,535.196051
193.249927,137.26017937,137.27815550,0.43943801,0.43354327,0.44017894,0.42612834,2.55681591,1.15551085,4264.000000,inf,conduction,232.838447,260.013177,279.202560,335.510083,407.155546,536.116979,231.996888,259.069056,278.191582,334.334742,405.857778,534.956098
193.500203,137.37012752,137.39361642,0.43917521,0.43501331,0.43993322,0.52460510,2.13040395,0.14105135,4264.000000,inf,conduction,232.723346,259.883370,279.062625,335.341889,406.955359,535.875368,231.883409,258.941062,278.053579,334.168741,405.659877,534.715995
193.749911,137.47976029,137.50413234,0.43891348,0.43829838,0.43968848,0.41088739,2.84740710,1.78271992,4264.000000,inf,conduction,232.608700,259.754076,278.923242,335.174352,406.755943,535.634645,231.770376,258.813572,277.916119,334.003387,405.462737,534.476861
194.000188,137.58957728,137.60195568,0.43865162,0.43779128,0.43944363,0.36493036,3.31504523,2.88294995,4264.000000,inf,conduction,232.493985,259.624704,278.783774,335.006710,406.556389,535.393712,231.657275,258.686004,277.778573,333.837927,405.265460,534.237500
194.249895,137.69907943,137.71165945,0.43839084,0.43455619,0.43919976,0.39235540,2.82787266,1.77867972,4264.000000,inf,conduction,232.379723,259.495843,278.644856,334.839723,406.357603,535.153663,231.544619,258.558938,277.641568,333.673111,405.068940,533.998932
194.500172,137.80876573,137.82540359,0.43812992,0.43316240,0.43895577,0.45734209,2.36690520,0.71523701,4264.000000,inf,conduction,232.265393,259.366903,278.505852,334.672630,406.158680,534.913404,231.431894,258.431793,277.504477,333.508190,404.872283,533.760132
194.749880,137.91813773,137.94106341,0.43787007,0.43519009,0.43871277,0.58855348,1.96965473,-0.23717689,4264.000000,inf,conduction,232.151513,259.238472,278.367396,334.506189,405.960521,534.674027,231.319612,258.305147,277.367924,333.343910,404.676381,533.522288
195.000156,138.02769381,138.04053607,0.43761010,0.43726883,0.43846964,0.36601694,3.47376510,3.26027859,4264.000000,inf,conduction,232.037565,259.109963,278.228855,334.339641,405.762223,534.434439,231.207262,258.178423,277.231286,333.179524,404.480340,533.284290
195.249864,138.13693612,138.14540546,0.43735118,0.43549328,0.43822749,0.37098664,3.11531617,2.44104904,4264.000000,inf,conduction,231.924066,258.981959,278.090858,334.173743,405.564688,534.195730,231.095352,258.052197,277.095183,333.015777,404.285052,533.047115
195.500141,138.24636245,138.25689569,0.43709214,0.43160471,0.43798522,0.41190420,2.62874073,1.34545550,4264.000000,inf,conduction,231.810498,258.853877,277.952776,334.007738,405.367014,533.956810,230.983373,257.925891,276.958995,332.851923,404.089625,532.809659
195.749849,138.35547553,138.37104370,0.43683414,0.43221543,0.43774392,0.49697505,2.19582388,0.32534200,4264.000000,inf,conduction,231.697377,258.726298,277.815235,333.842381,405.170099,533.718766,230.871834,257.800081,276.823339,332.688706,403.894948,532.573089
196.000125,138.46477258,138.48729709,0.43657602,0.43507714,0.43750250,0.67498205,1.82366728,-0.57762567,4264.000000,inf,conduction,231.584187,258.598642,277.677610,333.676916,404.973045,533.480511,230.760225,257.674191,276.687598,332.525381,403.700131,532.336391
196.249833,138.57375690,138.58026782,0.43631895,0.43569474,0.43726205,0.36151356,3.38173373,3.06239788,4264.000000,inf,conduction,231.471442,258.471486,277.540524,333.512095,404.776747,533.243129,230.649054,257.548795,276.552387,332.362691,403.506061,532.100578
196.500109,138.68292512,138.68839632,0.43606175,0.43295520,0.43702147,0.38179801,2.91429245,1.99879211,4264.000000,inf,conduction,231.358628,258.344252,277.403353,333.347167,404.580310,533.005537,230.537813,257.423320,276.417091,332.199894,403.311852,531.864491
196.749817,138.79178114,138.80065091,0.43580559,0.42956301,0.43678186,0.43685248,2.44747366,0.94391305,4264.000000,inf,conduction,231.246257,258.217517,277.266719,333.182880,404.384625,532.768813,230.427007,257.298335,276.282323,332.037728,403.118386,531.629221
